# terrain-clip T1 probe. subdiv=200 tiles=2 contact_h=2.45 ambient_snow=0.77 dem=8192x4096 relief=350.0 (raw DEM, unblurred)
site	kind	x_m	y_m	field_r	facet_r	gap_m	elev_m	note
ONAPING_VALLEY_PUMP	grid	-300	20	15209.720	15210.256	0.537	209.72	-
ONAPING_VALLEY_PUMP	grid	-300	40	15208.527	15208.832	0.305	208.53	-
ONAPING_VALLEY_PUMP	grid	-300	60	15207.735	15208.396	0.661	207.74	-
ONAPING_VALLEY_PUMP	grid	-300	80	15207.411	15208.191	0.780	207.41	-
ONAPING_VALLEY_PUMP	grid	-300	100	15207.538	15208.073	0.535	207.54	-
ONAPING_VALLEY_PUMP	grid	-300	120	15208.218	15208.459	0.240	208.22	-
ONAPING_VALLEY_PUMP	grid	-300	140	15209.340	15209.899	0.559	209.34	-
ONAPING_VALLEY_PUMP	grid	-300	160	15210.837	15211.356	0.519	210.84	-
ONAPING_VALLEY_PUMP	grid	-300	180	15212.670	15212.840	0.170	212.67	-
ONAPING_VALLEY_PUMP	grid	-300	200	15214.642	15214.885	0.243	214.64	-
ONAPING_VALLEY_PUMP	grid	-300	220	15216.677	15216.955	0.279	216.68	-
ONAPING_VALLEY_PUMP	grid	-300	240	15218.628	15218.666	0.037	218.63	-
ONAPING_VALLEY_PUMP	grid	-300	260	15220.386	15220.291	-0.095	220.39	-
ONAPING_VALLEY_PUMP	grid	-300	280	15221.876	15221.523	-0.353	221.88	-
ONAPING_VALLEY_PUMP	grid	-300	300	15223.056	15222.781	-0.275	223.06	-
ONAPING_VALLEY_PUMP	grid	-300	320	15223.926	15223.863	-0.063	223.93	-
ONAPING_VALLEY_PUMP	grid	-300	340	15224.537	15224.462	-0.075	224.54	-
ONAPING_VALLEY_PUMP	grid	-300	360	15224.998	15224.883	-0.115	225.00	-
ONAPING_VALLEY_PUMP	grid	-300	380	15225.367	15225.330	-0.037	225.37	-
ONAPING_VALLEY_PUMP	grid	-300	400	15225.794	15225.797	0.003	225.79	-
ONAPING_VALLEY_PUMP	grid	-300	420	15226.357	15226.528	0.171	226.36	-
ONAPING_VALLEY_PUMP	grid	-300	440	15227.088	15227.286	0.198	227.09	-
ONAPING_VALLEY_PUMP	grid	-300	460	15228.033	15228.072	0.039	228.03	-
ONAPING_VALLEY_PUMP	grid	-300	480	15229.112	15228.738	-0.374	229.11	-
ONAPING_VALLEY_PUMP	grid	-300	500	15230.258	15229.626	-0.632	230.26	-
ONAPING_VALLEY_PUMP	grid	-280	-500	15257.253	15257.331	0.078	257.25	-
ONAPING_VALLEY_PUMP	grid	-280	-480	15255.257	15255.190	-0.067	255.26	-
ONAPING_VALLEY_PUMP	grid	-280	-460	15253.120	15253.076	-0.043	253.12	-
ONAPING_VALLEY_PUMP	grid	-280	-440	15250.847	15250.900	0.053	250.85	-
ONAPING_VALLEY_PUMP	grid	-280	-420	15248.473	15248.470	-0.002	248.47	-
ONAPING_VALLEY_PUMP	grid	-280	-400	15246.080	15246.026	-0.054	246.08	-
ONAPING_VALLEY_PUMP	grid	-280	-380	15243.701	15243.677	-0.024	243.70	-
ONAPING_VALLEY_PUMP	grid	-280	-360	15241.431	15241.594	0.163	241.43	-
ONAPING_VALLEY_PUMP	grid	-280	-340	15239.318	15239.680	0.361	239.32	-
ONAPING_VALLEY_PUMP	grid	-280	-320	15237.339	15237.717	0.378	237.34	-
ONAPING_VALLEY_PUMP	grid	-280	-300	15235.564	15235.782	0.218	235.56	-
ONAPING_VALLEY_PUMP	grid	-280	-280	15233.896	15234.264	0.368	233.90	-
ONAPING_VALLEY_PUMP	grid	-280	-260	15232.286	15232.822	0.535	232.29	-
ONAPING_VALLEY_PUMP	grid	-280	-240	15230.740	15231.176	0.436	230.74	-
ONAPING_VALLEY_PUMP	grid	-280	-220	15229.147	15229.517	0.369	229.15	-
ONAPING_VALLEY_PUMP	grid	-280	-200	15227.488	15227.691	0.203	227.49	-
ONAPING_VALLEY_PUMP	grid	-280	-180	15225.739	15225.893	0.154	225.74	-
ONAPING_VALLEY_PUMP	grid	-280	-160	15223.889	15224.282	0.393	223.89	-
ONAPING_VALLEY_PUMP	grid	-280	-140	15221.953	15222.300	0.347	221.95	-
ONAPING_VALLEY_PUMP	grid	-280	-120	15219.949	15220.132	0.183	219.95	-
ONAPING_VALLEY_PUMP	grid	-280	-100	15217.911	15217.990	0.080	217.91	-
ONAPING_VALLEY_PUMP	grid	-280	-80	15215.878	15215.977	0.099	215.88	-
ONAPING_VALLEY_PUMP	grid	-280	-60	15213.853	15214.012	0.158	213.85	-
ONAPING_VALLEY_PUMP	grid	-280	-40	15211.881	15212.164	0.283	211.88	-
ONAPING_VALLEY_PUMP	grid	-280	-20	15209.997	15210.344	0.347	210.00	-
ONAPING_VALLEY_PUMP	grid	-280	0	15208.226	15208.626	0.400	208.23	-
ONAPING_VALLEY_PUMP	grid	-280	20	15206.683	15207.303	0.620	206.68	-
ONAPING_VALLEY_PUMP	grid	-280	40	15205.385	15206.098	0.713	205.39	-
ONAPING_VALLEY_PUMP	grid	-280	60	15204.427	15205.029	0.602	204.43	-
ONAPING_VALLEY_PUMP	grid	-280	80	15203.895	15204.823	0.929	203.89	-
ONAPING_VALLEY_PUMP	grid	-280	100	15203.747	15204.676	0.929	203.75	-
ONAPING_VALLEY_PUMP	grid	-280	120	15204.076	15204.664	0.587	204.08	-
ONAPING_VALLEY_PUMP	grid	-280	140	15204.816	15205.392	0.577	204.82	-
ONAPING_VALLEY_PUMP	grid	-280	160	15205.890	15206.639	0.750	205.89	-
ONAPING_VALLEY_PUMP	grid	-280	180	15207.312	15207.913	0.602	207.31	-
ONAPING_VALLEY_PUMP	grid	-280	200	15208.882	15208.994	0.112	208.88	-
ONAPING_VALLEY_PUMP	grid	-280	220	15210.560	15210.409	-0.152	210.56	-
ONAPING_VALLEY_PUMP	grid	-280	240	15212.222	15211.888	-0.334	212.22	-
ONAPING_VALLEY_PUMP	grid	-280	260	15213.752	15213.624	-0.128	213.75	-
ONAPING_VALLEY_PUMP	grid	-280	280	15215.126	15215.086	-0.039	215.13	-
ONAPING_VALLEY_PUMP	grid	-280	300	15216.277	15216.065	-0.212	216.28	-
ONAPING_VALLEY_PUMP	grid	-280	320	15217.217	15217.072	-0.145	217.22	-
ONAPING_VALLEY_PUMP	grid	-280	340	15217.994	15218.102	0.108	217.99	-
ONAPING_VALLEY_PUMP	grid	-280	360	15218.688	15218.522	-0.166	218.69	-
ONAPING_VALLEY_PUMP	grid	-280	380	15219.376	15219.216	-0.160	219.38	-
ONAPING_VALLEY_PUMP	grid	-280	400	15220.170	15220.250	0.080	220.17	-
ONAPING_VALLEY_PUMP	grid	-280	420	15221.135	15221.284	0.149	221.14	-
ONAPING_VALLEY_PUMP	grid	-280	440	15222.281	15222.312	0.032	222.28	-
ONAPING_VALLEY_PUMP	grid	-280	460	15223.647	15223.368	-0.279	223.65	-
ONAPING_VALLEY_PUMP	grid	-280	480	15225.152	15225.153	0.001	225.15	-
ONAPING_VALLEY_PUMP	grid	-280	500	15226.713	15226.585	-0.128	226.71	-
ONAPING_VALLEY_PUMP	grid	-260	-500	15257.093	15257.050	-0.043	257.09	-
ONAPING_VALLEY_PUMP	grid	-260	-480	15255.080	15255.122	0.042	255.08	-
ONAPING_VALLEY_PUMP	grid	-260	-460	15252.894	15252.839	-0.055	252.89	-
ONAPING_VALLEY_PUMP	grid	-260	-440	15250.534	15250.480	-0.054	250.53	-
ONAPING_VALLEY_PUMP	grid	-260	-420	15248.025	15248.144	0.120	248.02	-
ONAPING_VALLEY_PUMP	grid	-260	-400	15245.435	15245.700	0.265	245.44	-
ONAPING_VALLEY_PUMP	grid	-260	-380	15242.806	15243.232	0.426	242.81	-
